min,Intensity
9.12500000,-352.000000
9.13333333,-351.000000
9.14166667,-351.000000
9.15000000,-360.000000
9.15833333,-360.000000
9.16666667,-360.000000
9.17500000,-354.000000
9.18333333,-352.000000
9.19166667,-360.000000
9.20000000,-362.000000
9.20833333,-360.000000
9.21666667,-362.000000
9.22500000,-362.000000
9.23333333,-362.000000
9.24166667,-362.000000
9.25000000,-353.000000
9.25833333,-354.000000
9.26666667,-353.000000
9.27500000,-354.000000
9.28333333,-354.000000
9.29166667,-353.000000
9.30000000,-353.000000
9.30833333,-353.000000
9.31666667,-362.000000
9.32500000,-360.000000
9.33333333,-353.000000
9.34166667,-352.000000
9.35000000,-346.000000
9.35833333,-345.000000
9.36666667,-346.000000
9.37500000,-353.000000
9.38333333,-352.000000
9.39166667,-353.000000
9.40000000,-361.000000
9.40833333,-361.000000
9.41666667,-362.000000
9.42500000,-354.000000
9.43333333,-352.000000
9.44166667,-362.000000
9.45000000,-362.000000
9.45833333,-362.000000
9.46666667,-362.000000
9.47500000,-360.000000
9.48333333,-360.000000
9.49166667,-360.000000
9.50000000,-360.000000
9.50833333,-361.000000
9.51666667,-360.000000
9.52500000,-361.000000
9.53333333,-361.000000
9.54166667,-353.000000
9.55000000,-352.000000
9.55833333,-353.000000
9.56666667,-353.000000
9.57500000,-352.000000
9.58333333,-352.000000
9.59166667,-351.000000
9.60000000,-351.000000
9.60833333,-351.000000
9.61666667,-351.000000
9.62500000,-351.000000
9.63333333,-345.000000
9.64166667,-345.000000
9.65000000,-352.000000
9.65833333,-353.000000
9.66666667,-354.000000
9.67500000,-352.000000
9.68333333,-352.000000
